area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c18;c19;c20a;c21a;upm;id_vivienda;id_hogar;estrato;fexp;periodo
2;90650;901802;002;04;1;3;2;3;2;3;2;3;3;090650901802;09065090180200204;090650901802002041;0923;4040,17222955043;202201
2;90650;901802;002;05;1;2;2;3;3;3;3;3;3;090650901802;09065090180200205;090650901802002051;0923;4040,17222955043;202201
2;90650;901802;002;06;1;2;2;2;2;2;2;2;2;090650901802;09065090180200206;090650901802002061;0923;4040,17222955043;202201
2;90650;901802;002;07;1;3;3;2;3;2;2;3;2;090650901802;09065090180200207;090650901802002071;0923;4040,17222955043;202201
2;90656;901702;029;01;1;3;2;3;3;2;3;2;2;090656901702;09065690170202901;090656901702029011;0923;2172,62429491798;202201
2;90656;901702;029;02;1;2;2;2;2;3;2;3;2;090656901702;09065690170202902;090656901702029021;0923;2172,62429491798;202201
2;90656;901702;029;02;2;2;2;2;2;2;3;2;2;090656901702;09065690170202902;090656901702029022;0923;2172,62429491798;202201
2;90656;901702;029;03;1;2;2;2;2;2;2;2;2;090656901702;09065690170202903;090656901702029031;0923;2172,62429491798;202201
2;90656;901702;029;03;2;2;2;2;2;3;1;3;2;090656901702;09065690170202903;090656901702029032;0923;2172,62429491798;202201
2;90656;901702;029;04;1;2;2;2;2;3;3;3;2;090656901702;09065690170202904;090656901702029041;0923;2172,62429491798;202201
2;90656;901702;029;05;1;3;2;3;2;3;2;3;2;090656901702;09065690170202905;090656901702029051;0923;2172,62429491798;202201
2;90656;901702;029;06;1;3;2;2;2;3;2;3;2;090656901702;09065690170202906;090656901702029061;0923;2172,62429491798;202201
2;90656;901702;029;06;2;3;3;3;2;3;2;3;2;090656901702;09065690170202906;090656901702029062;0923;2172,62429491798;202201
2;90656;901702;029;07;1;3;2;3;3;2;3;2;2;090656901702;09065690170202907;090656901702029071;0923;2172,62429491798;202201
1;90750;009504;025;01;1;3;1;2;1;3;3;3;3;090750009504;09075000950402501;090750009504025011;0912;3721,68026944868;202201
1;90750;009504;025;02;1;2;2;2;2;2;2;2;2;090750009504;09075000950402502;090750009504025021;0912;3721,68026944868;202201
1;90750;009504;025;03;1;2;2;1;3;3;3;3;3;090750009504;09075000950402503;090750009504025031;0912;3721,68026944868;202201
1;90750;009504;025;04;1;2;2;2;2;2;2;2;2;090750009504;09075000950402504;090750009504025041;0912;3721,68026944868;202201
1;90750;009504;025;05;1;2;2;2;2;3;2;2;3;090750009504;09075000950402505;090750009504025051;0912;3721,68026944868;202201
1;90750;009504;025;06;1;2;3;2;2;3;2;3;2;090750009504;09075000950402506;090750009504025061;0912;3721,68026944868;202201
1;90750;009504;025;07;1;2;2;3;2;2;2;2;2;090750009504;09075000950402507;090750009504025071;0912;3721,68026944868;202201
1;90750;020302;025;01;1;2;2;2;2;3;2;2;2;090750020302;09075002030202501;090750020302025011;0911;6115,07298627115;202201
1;90750;020302;025;02;1;2;2;2;2;2;2;3;3;090750020302;09075002030202502;090750020302025021;0911;6115,07298627115;202201
1;90750;020302;025;03;1;1;2;2;2;3;1;3;1;090750020302;09075002030202503;090750020302025031;0911;6115,07298627115;202201
1;90750;020302;025;04;1;3;1;2;2;2;3;3;3;090750020302;09075002030202504;090750020302025041;0911;6115,07298627115;202201
1;90750;020302;025;06;1;3;3;2;2;2;2;3;3;090750020302;09075002030202506;090750020302025061;0911;6115,07298627115;202201
1;90750;020302;025;07;1;2;1;2;2;3;3;3;3;090750020302;09075002030202507;090750020302025071;0911;6115,07298627115;202201
1;90750;020302;025;09;1;2;2;1;2;3;3;3;3;090750020302;09075002030202509;090750020302025091;0911;6115,07298627115;202201
1;90750;042503;002;01;1;3;1;1;2;3;1;3;2;090750042503;09075004250300201;090750042503002011;0912;3844,88644137019;202201
1;90750;042503;002;02;1;2;2;2;2;3;3;3;3;090750042503;09075004250300202;090750042503002021;0912;3844,88644137019;202201
1;90750;042503;002;03;1;2;1;2;1;3;3;3;2;090750042503;09075004250300203;090750042503002031;0912;3844,88644137019;202201
1;90750;042503;002;04;1;3;2;2;2;3;2;3;2;090750042503;09075004250300204;090750042503002041;0912;3844,88644137019;202201
1;90750;042503;002;05;1;3;1;2;2;1;2;3;2;090750042503;09075004250300205;090750042503002051;0912;3844,88644137019;202201
1;90750;042503;002;06;1;3;3;3;3;3;3;3;3;090750042503;09075004250300206;090750042503002061;0912;3844,88644137019;202201
1;90750;042503;002;07;1;3;3;3;3;3;2;3;2;090750042503;09075004250300207;090750042503002071;0912;3844,88644137019;202201
2;90750;901103;002;01;1;3;3;2;2;2;3;3;2;090750901103;09075090110300201;090750901103002011;0921;434,738824506909;202201
2;90750;901103;002;02;1;2;2;2;2;2;2;2;2;090750901103;09075090110300202;090750901103002021;0921;434,738824506909;202201
2;90750;901103;002;03;1;3;3;1;1;3;3;3;3;090750901103;09075090110300203;090750901103002031;0921;434,738824506909;202201
2;90750;901103;002;04;1;3;3;2;1;3;3;3;3;090750901103;09075090110300204;090750901103002041;0921;434,738824506909;202201
2;90750;901103;002;05;1;3;3;3;3;3;2;2;3;090750901103;09075090110300205;090750901103002051;0921;434,738824506909;202201
2;90750;901103;002;06;1;2;2;2;2;2;2;2;2;090750901103;09075090110300206;090750901103002061;0921;434,738824506909;202201
2;90750;901103;002;07;1;2;2;3;3;2;2;2;3;090750901103;09075090110300207;090750901103002071;0921;434,738824506909;202201
2;90750;901601;025;01;1;2;2;2;2;2;2;2;2;090750901601;09075090160102501;090750901601025011;0921;611,735358783845;202201
2;90750;901601;025;02;1;2;2;2;2;2;2;3;2;090750901601;09075090160102502;090750901601025021;0921;611,735358783845;202201
2;90750;901601;025;03;1;2;2;2;2;2;2;2;2;090750901601;09075090160102503;090750901601025031;0921;611,735358783845;202201
2;90750;901601;025;04;1;1;2;3;3;3;3;3;3;090750901601;09075090160102504;090750901601025041;0921;611,735358783845;202201
2;90750;901601;025;05;1;3;2;1;2;3;3;3;3;090750901601;09075090160102505;090750901601025051;0921;611,735358783845;202201
2;90750;901601;025;06;1;3;2;1;1;2;3;3;2;090750901601;09075090160102506;090750901601025061;0921;611,735358783845;202201
2;90750;901601;025;07;1;3;3;1;1;3;3;3;3;090750901601;09075090160102507;090750901601025071;0921;611,735358783845;202201
1;90850;001401;002;01;1;2;3;3;3;2;2;2;3;090850001401;09085000140100201;090850001401002011;0911;2526,77273861638;202201
1;90850;001401;002;02;1;3;2;3;1;3;2;2;3;090850001401;09085000140100202;090850001401002021;0911;2526,77273861638;202201
1;90850;001401;002;03;1;2;2;2;2;2;3;2;2;090850001401;09085000140100203;090850001401002031;0911;2526,77273861638;202201
1;90850;001401;002;04;1;2;2;2;2;2;2;2;2;090850001401;09085000140100204;090850001401002041;0911;2526,77273861638;202201
1;90850;001401;002;05;1;2;2;2;2;2;2;2;2;090850001401;09085000140100205;090850001401002051;0911;2526,77273861638;202201
1;90850;001401;002;06;1;2;2;2;2;2;2;2;2;090850001401;09085000140100206;090850001401002061;0911;2526,77273861638;202201
1;90850;001401;002;07;1;2;2;2;2;3;3;3;3;090850001401;09085000140100207;090850001401002071;0911;2526,77273861638;202201
2;90850;902702;025;01;1;3;2;2;2;2;2;2;3;090850902702;09085090270202501;090850902702025011;0923;1015,47970682138;202201
2;90850;902702;025;02;1;3;3;3;3;3;2;3;3;090850902702;09085090270202502;090850902702025021;0923;1015,47970682138;202201
2;90850;902702;025;03;1;3;2;2;2;2;3;3;3;090850902702;09085090270202503;090850902702025031;0923;1015,47970682138;202201
2;90850;902702;025;04;1;2;2;2;2;2;2;2;2;090850902702;09085090270202504;090850902702025041;0923;1015,47970682138;202201
2;90850;902702;025;05;1;2;2;3;2;2;2;3;2;090850902702;09085090270202505;090850902702025051;0923;1015,47970682138;202201
2;90850;902702;025;07;1;2;2;3;2;2;2;2;2;090850902702;09085090270202507;090850902702025071;0923;1015,47970682138;202201
2;90850;902702;025;08;1;3;2;2;2;2;2;2;2;090850902702;09085090270202508;090850902702025081;0923;1015,47970682138;202201
1;90950;004502;029;01;1;2;1;2;2;2;3;2;2;090950004502;09095000450202901;090950004502029011;0912;4407,938384401;202201
1;90950;004502;029;02;1;2;1;2;2;3;1;3;2;090950004502;09095000450202902;090950004502029021;0912;4407,938384401;202201
1;90950;004502;029;03;1;2;1;2;2;3;1;3;1;090950004502;09095000450202903;090950004502029031;0912;4407,938384401;202201
1;90950;004502;029;04;1;3;2;1;1;3;3;2;2;090950004502;09095000450202904;090950004502029041;0912;4407,938384401;202201
1;90950;004502;029;07;1;2;1;2;2;3;3;2;2;090950004502;09095000450202907;090950004502029071;0912;4407,938384401;202201
1;90950;004502;029;08;1;3;1;2;2;1;3;2;2;090950004502;09095000450202908;090950004502029081;0912;4407,938384401;202201
1;90950;004502;029;09;1;1;2;2;2;3;2;3;2;090950004502;09095000450202909;090950004502029091;0912;4407,938384401;202201
1;91050;012002;001;01;1;2;2;2;2;3;2;3;2;091050012002;09105001200200101;091050012002001011;0912;1742,21266544572;202201
1;91050;012002;001;02;1;2;2;2;2;3;2;3;2;091050012002;09105001200200102;091050012002001021;0912;1742,21266544572;202201
1;91050;012002;001;03;1;3;2;3;2;3;2;3;2;091050012002;09105001200200103;091050012002001031;0912;1742,21266544572;202201
1;91050;012002;001;06;1;2;2;2;2;2;2;3;2;091050012002;09105001200200106;091050012002001061;0912;1742,21266544572;202201
1;91050;012002;001;07;1;2;2;2;2;3;2;3;2;091050012002;09105001200200107;091050012002001071;0912;1742,21266544572;202201
1;91050;012002;001;08;1;2;2;2;2;2;2;3;2;091050012002;09105001200200108;091050012002001081;0912;1742,21266544572;202201
1;91050;012002;001;09;1;2;2;2;2;2;2;3;2;091050012002;09105001200200109;091050012002001091;0912;1742,21266544572;202201
1;91050;018102;029;02;1;3;1;1;1;3;1;3;2;091050018102;09105001810202902;091050018102029021;0911;3351,56962428889;202201
1;91050;018102;029;03;1;3;3;3;2;3;2;1;3;091050018102;09105001810202903;091050018102029031;0911;3351,56962428889;202201
1;91050;018102;029;04;1;2;1;2;1;2;2;2;2;091050018102;09105001810202904;091050018102029041;0911;3351,56962428889;202201
1;91050;018102;029;05;1;2;3;2;2;3;2;2;2;091050018102;09105001810202905;091050018102029051;0911;3351,56962428889;202201
1;91050;018102;029;06;1;3;1;2;1;2;1;3;2;091050018102;09105001810202906;091050018102029061;0911;3351,56962428889;202201
1;91050;018102;029;07;1;3;2;2;2;3;3;2;2;091050018102;09105001810202907;091050018102029071;0911;3351,56962428889;202201
1;91050;018102;029;08;1;3;3;1;1;3;3;3;2;091050018102;09105001810202908;091050018102029081;0911;3351,56962428889;202201
2;91054;901802;001;01;1;2;2;2;2;3;3;3;3;091054901802;09105490180200101;091054901802001011;0921;525,172487321289;202201
2;91054;901802;001;02;1;1;1;2;2;3;3;3;3;091054901802;09105490180200102;091054901802001021;0921;525,172487321289;202201
2;91054;901802;001;03;1;3;3;1;1;3;3;3;3;091054901802;09105490180200103;091054901802001031;0921;525,172487321289;202201
2;91054;901802;001;04;1;2;2;2;2;3;3;3;3;091054901802;09105490180200104;091054901802001041;0921;525,172487321289;202201
2;91054;901802;001;05;1;2;2;3;1;2;2;2;2;091054901802;09105490180200105;091054901802001051;0921;525,172487321289;202201
2;91054;901802;001;06;1;3;3;2;2;3;3;3;3;091054901802;09105490180200106;091054901802001061;0921;525,172487321289;202201
2;91054;901802;001;07;1;3;2;3;2;3;2;3;3;091054901802;09105490180200107;091054901802001071;0921;525,172487321289;202201
2;91150;900702;002;01;1;2;2;2;2;2;2;2;2;091150900702;09115090070200201;091150900702002011;0922;5634,69245872876;202201
2;91150;900702;002;02;1;2;2;2;2;3;3;3;3;091150900702;09115090070200202;091150900702002021;0922;5634,69245872876;202201
2;91150;900702;002;03;1;3;2;2;2;3;2;2;2;091150900702;09115090070200203;091150900702002031;0922;5634,69245872876;202201
2;91150;900702;002;04;1;2;2;2;2;2;2;2;2;091150900702;09115090070200204;091150900702002041;0922;5634,69245872876;202201
2;91150;900702;002;05;1;2;2;2;2;2;2;2;2;091150900702;09115090070200205;091150900702002051;0922;5634,69245872876;202201
2;91150;900702;002;06;1;2;2;2;2;2;2;2;2;091150900702;09115090070200206;091150900702002061;0922;5634,69245872876;202201
2;91150;900702;002;07;1;2;2;2;2;2;2;2;2;091150900702;09115090070200207;091150900702002071;0922;5634,69245872876;202201
2;91153;900202;025;01;1;2;2;2;2;2;2;3;2;091153900202;09115390020202501;091153900202025011;0922;1432,46101320302;202201
2;91153;900202;025;02;1;2;2;2;2;3;2;3;2;091153900202;09115390020202502;091153900202025021;0922;1432,46101320302;202201
2;91153;900202;025;04;1;3;3;2;2;3;3;3;2;091153900202;09115390020202504;091153900202025041;0922;1432,46101320302;202201
2;91153;900202;025;04;2;2;2;2;2;2;2;2;2;091153900202;09115390020202504;091153900202025042;0922;1432,46101320302;202201
2;91153;900202;025;05;1;3;3;1;1;3;3;3;3;091153900202;09115390020202505;091153900202025051;0922;1432,46101320302;202201
2;91153;900202;025;05;2;2;2;2;2;3;2;2;2;091153900202;09115390020202505;091153900202025052;0922;1432,46101320302;202201
2;91153;900202;025;06;1;3;3;1;1;3;3;3;3;091153900202;09115390020202506;091153900202025061;0922;1432,46101320302;202201
2;91153;900202;025;07;1;3;3;2;1;3;2;3;2;091153900202;09115390020202507;091153900202025071;0922;1432,46101320302;202201
2;91153;900202;025;09;1;3;3;1;1;3;3;3;3;091153900202;09115390020202509;091153900202025091;0922;1432,46101320302;202201
1;91250;003303;001;01;1;2;2;1;2;3;2;3;2;091250003303;09125000330300101;091250003303001011;0911;2437,83527592154;202201
1;91250;003303;001;02;1;2;2;2;2;1;1;1;1;091250003303;09125000330300102;091250003303001021;0911;2437,83527592154;202201
1;91250;003303;001;03;1;2;2;2;2;3;3;3;3;091250003303;09125000330300103;091250003303001031;0911;2437,83527592154;202201
1;91250;003303;001;04;1;3;3;2;2;3;3;3;3;091250003303;09125000330300104;091250003303001041;0911;2437,83527592154;202201
1;91250;003303;001;05;1;2;2;2;2;3;2;3;3;091250003303;09125000330300105;091250003303001051;0911;2437,83527592154;202201
1;91250;003303;001;06;1;2;2;2;2;3;3;3;3;091250003303;09125000330300106;091250003303001061;0911;2437,83527592154;202201
1;91250;003303;001;07;1;2;2;2;2;3;3;3;2;091250003303;09125000330300107;091250003303001071;0911;2437,83527592154;202201
1;91650;003103;002;01;1;2;2;1;1;2;2;3;2;091650003103;09165000310300201;091650003103002011;0913;645,341079023555;202201
1;91650;003103;002;02;1;2;1;3;2;1;1;1;1;091650003103;09165000310300202;091650003103002021;0913;645,341079023555;202201
1;91650;003103;002;03;1;2;2;2;1;2;2;1;2;091650003103;09165000310300203;091650003103002031;0913;645,341079023555;202201
1;91650;003103;002;05;1;2;2;2;2;2;2;2;2;091650003103;09165000310300205;091650003103002051;0913;645,341079023555;202201
1;91650;003103;002;06;1;2;2;2;2;2;2;2;2;091650003103;09165000310300206;091650003103002061;0913;645,341079023555;202201
1;91650;003103;002;07;1;2;2;2;1;2;3;3;2;091650003103;09165000310300207;091650003103002071;0913;645,341079023555;202201
1;91650;003103;002;09;1;2;2;2;2;3;3;2;2;091650003103;09165000310300209;091650003103002091;0913;645,341079023555;202201
1;91650;004708;029;01;1;3;1;2;2;2;1;2;1;091650004708;09165000470802901;091650004708029011;0913;655,855025856531;202201
1;91650;004708;029;02;1;2;2;2;2;2;2;2;2;091650004708;09165000470802902;091650004708029021;0913;655,855025856531;202201
1;91650;004708;029;04;1;2;2;2;2;2;2;2;2;091650004708;09165000470802904;091650004708029041;0913;655,855025856531;202201
1;91650;004708;029;05;1;2;2;2;2;2;2;2;2;091650004708;09165000470802905;091650004708029051;0913;655,855025856531;202201
1;91650;004708;029;07;1;3;1;2;2;1;1;2;2;091650004708;09165000470802907;091650004708029071;0913;655,855025856531;202201
1;91650;004708;029;08;1;2;1;1;3;1;1;2;1;091650004708;09165000470802908;091650004708029081;0913;655,855025856531;202201
1;91650;005001;001;01;1;2;2;1;2;3;2;2;1;091650005001;09165000500100101;091650005001001011;0913;433,29450857436;202201
1;91650;005001;001;02;1;2;2;2;2;2;2;2;2;091650005001;09165000500100102;091650005001001021;0913;433,29450857436;202201
1;91650;005001;001;03;1;2;2;2;2;2;3;2;2;091650005001;09165000500100103;091650005001001031;0913;433,29450857436;202201
1;91650;005001;001;05;1;2;1;2;2;3;3;2;3;091650005001;09165000500100105;091650005001001051;0913;433,29450857436;202201
1;91650;005001;001;06;1;2;2;2;2;2;2;2;2;091650005001;09165000500100106;091650005001001061;0913;433,29450857436;202201
1;91650;005001;001;07;1;2;1;2;1;3;3;2;2;091650005001;09165000500100107;091650005001001071;0913;433,29450857436;202201
1;91650;005001;001;08;1;1;2;1;1;2;2;2;2;091650005001;09165000500100108;091650005001001081;0913;433,29450857436;202201
2;91850;903001;001;01;1;2;2;2;2;2;2;2;2;091850903001;09185090300100101;091850903001001011;0922;1133,60182249428;202201
2;91850;903001;001;02;1;1;3;2;2;2;2;3;3;091850903001;09185090300100102;091850903001001021;0922;1133,60182249428;202201
2;91850;903001;001;03;1;2;2;2;2;2;2;2;2;091850903001;09185090300100103;091850903001001031;0922;1133,60182249428;202201
2;91850;903001;001;04;1;2;2;2;2;2;2;2;2;091850903001;09185090300100104;091850903001001041;0922;1133,60182249428;202201
2;91850;903001;001;05;1;3;2;2;2;2;2;3;2;091850903001;09185090300100105;091850903001001051;0922;1133,60182249428;202201
2;91850;903001;001;06;1;3;3;2;2;3;3;3;3;091850903001;09185090300100106;091850903001001061;0922;1133,60182249428;202201
2;91850;903001;001;07;1;2;2;2;2;2;2;2;2;091850903001;09185090300100107;091850903001001071;0922;1133,60182249428;202201
2;92251;901301;029;02;1;2;2;2;2;3;2;3;2;092251901301;09225190130102902;092251901301029021;0921;398,568533122501;202201
2;92251;901301;029;04;1;2;2;2;2;3;2;3;2;092251901301;09225190130102904;092251901301029041;0921;398,568533122501;202201
2;92251;901301;029;05;1;2;2;2;2;3;2;3;2;092251901301;09225190130102905;092251901301029051;0921;398,568533122501;202201
2;92251;901301;029;08;1;2;2;2;2;2;2;2;2;092251901301;09225190130102908;092251901301029081;0921;398,568533122501;202201
2;92251;901301;029;09;1;2;2;2;2;3;2;3;2;092251901301;09225190130102909;092251901301029091;0921;398,568533122501;202201
2;92251;901301;029;10;1;2;2;2;2;2;2;2;2;092251901301;09225190130102910;092251901301029101;0921;398,568533122501;202201
2;92450;900502;029;02;1;3;3;2;2;3;3;3;3;092450900502;09245090050202902;092450900502029021;0922;2779,09862114787;202201
2;92450;900502;029;03;1;2;3;1;1;3;3;3;3;092450900502;09245090050202903;092450900502029031;0922;2779,09862114787;202201
2;92450;900502;029;05;1;2;2;2;2;3;3;2;2;092450900502;09245090050202905;092450900502029051;0922;2779,09862114787;202201
2;92450;900502;029;06;1;3;1;3;2;3;2;3;2;092450900502;09245090050202906;092450900502029061;0922;2779,09862114787;202201
2;92450;900502;029;07;1;3;3;3;3;3;2;3;2;092450900502;09245090050202907;092450900502029071;0922;2779,09862114787;202201
2;92450;900502;029;08;1;3;2;2;2;3;3;3;3;092450900502;09245090050202908;092450900502029081;0922;2779,09862114787;202201
2;92450;900502;029;10;1;3;2;2;2;2;3;3;2;092450900502;09245090050202910;092450900502029101;0922;2779,09862114787;202201
1;100150;001606;002;01;1;2;2;2;2;2;2;2;2;100150001606;10015000160600201;100150001606002011;1012;564,102761363141;202201
1;100150;001606;002;02;1;2;2;2;2;2;2;2;2;100150001606;10015000160600202;100150001606002021;1012;564,102761363141;202201
1;100150;001606;002;03;1;2;2;2;2;2;2;2;2;100150001606;10015000160600203;100150001606002031;1012;564,102761363141;202201
1;100150;001606;002;04;1;2;2;2;2;2;2;2;2;100150001606;10015000160600204;100150001606002041;1012;564,102761363141;202201
1;100150;001606;002;05;1;2;2;2;2;2;2;2;2;100150001606;10015000160600205;100150001606002051;1012;564,102761363141;202201
1;100150;001606;002;06;1;2;2;2;2;2;2;2;2;100150001606;10015000160600206;100150001606002061;1012;564,102761363141;202201
1;100150;001606;002;07;1;2;2;2;2;2;2;2;2;100150001606;10015000160600207;100150001606002071;1012;564,102761363141;202201
1;100150;002901;002;01;1;3;3;2;2;3;2;3;3;100150002901;10015000290100201;100150002901002011;1012;500,171927412451;202201
1;100150;002901;002;02;1;1;2;2;2;3;3;3;3;100150002901;10015000290100202;100150002901002021;1012;500,171927412451;202201
1;100150;002901;002;03;1;2;3;2;2;3;2;3;3;100150002901;10015000290100203;100150002901002031;1012;500,171927412451;202201
1;100150;002901;002;04;1;2;2;1;1;3;3;2;2;100150002901;10015000290100204;100150002901002041;1012;500,171927412451;202201
1;100150;002901;002;05;1;2;2;1;2;3;3;3;3;100150002901;10015000290100205;100150002901002051;1012;500,171927412451;202201
1;100150;002901;002;06;1;3;3;2;2;2;2;2;3;100150002901;10015000290100206;100150002901002061;1012;500,171927412451;202201
1;100150;002901;002;07;1;2;2;2;2;3;3;3;3;100150002901;10015000290100207;100150002901002071;1012;500,171927412451;202201
1;100150;003405;025;02;1;2;2;2;2;3;3;3;3;100150003405;10015000340502502;100150003405025021;1013;439,921135056507;202201
1;100150;003405;025;03;1;2;2;2;2;3;3;3;3;100150003405;10015000340502503;100150003405025031;1013;439,921135056507;202201
1;100150;003405;025;04;1;1;2;1;2;3;3;3;3;100150003405;10015000340502504;100150003405025041;1013;439,921135056507;202201
1;100150;003405;025;05;1;2;2;2;2;3;3;2;3;100150003405;10015000340502505;100150003405025051;1013;439,921135056507;202201
1;100150;003405;025;06;1;2;2;3;3;3;3;3;3;100150003405;10015000340502506;100150003405025061;1013;439,921135056507;202201
1;100150;003405;025;07;1;2;2;2;2;2;2;3;3;100150003405;10015000340502507;100150003405025071;1013;439,921135056507;202201
1;100150;003405;025;08;1;2;2;2;2;2;2;2;2;100150003405;10015000340502508;100150003405025081;1013;439,921135056507;202201
1;100150;005404;002;01;1;2;2;2;2;2;2;2;2;100150005404;10015000540400201;100150005404002011;1013;289,656345888883;202201
1;100150;005404;002;02;1;3;2;2;3;2;2;2;2;100150005404;10015000540400202;100150005404002021;1013;289,656345888883;202201
1;100150;005404;002;03;1;2;2;2;2;2;2;2;1;100150005404;10015000540400203;100150005404002031;1013;289,656345888883;202201
1;100150;005404;002;04;1;2;2;1;2;2;2;1;2;100150005404;10015000540400204;100150005404002041;1013;289,656345888883;202201
1;100150;005404;002;05;1;2;2;2;2;2;1;2;2;100150005404;10015000540400205;100150005404002051;1013;289,656345888883;202201
1;100150;005404;002;06;1;2;3;2;2;2;1;2;2;100150005404;10015000540400206;100150005404002061;1013;289,656345888883;202201
1;100150;005404;002;07;1;2;2;2;1;2;2;2;2;100150005404;10015000540400207;100150005404002071;1013;289,656345888883;202201
1;100150;005802;001;01;1;2;2;2;2;2;2;2;2;100150005802;10015000580200101;100150005802001011;1012;805,985438218523;202201
1;100150;005802;001;02;1;2;2;2;2;2;2;2;2;100150005802;10015000580200102;100150005802001021;1012;805,985438218523;202201
1;100150;005802;001;03;1;2;2;2;2;2;2;2;2;100150005802;10015000580200103;100150005802001031;1012;805,985438218523;202201
1;100150;005802;001;04;1;2;2;2;2;2;2;2;2;100150005802;10015000580200104;100150005802001041;1012;805,985438218523;202201
1;100150;005802;001;05;1;2;2;2;2;2;2;2;2;100150005802;10015000580200105;100150005802001051;1012;805,985438218523;202201
1;100150;005802;001;06;1;2;2;2;2;2;2;2;2;100150005802;10015000580200106;100150005802001061;1012;805,985438218523;202201
1;100150;005802;001;07;1;2;2;2;2;2;2;2;2;100150005802;10015000580200107;100150005802001071;1012;805,985438218523;202201
1;100150;005904;002;01;1;2;2;3;2;1;2;2;2;100150005904;10015000590400201;100150005904002011;1013;334,58235911208;202201
1;100150;005904;002;02;1;2;3;3;3;3;3;3;2;100150005904;10015000590400202;100150005904002021;1013;334,58235911208;202201
1;100150;005904;002;03;1;2;2;2;2;2;2;2;2;100150005904;10015000590400203;100150005904002031;1013;334,58235911208;202201
1;100150;005904;002;04;1;2;2;2;2;3;3;3;3;100150005904;10015000590400204;100150005904002041;1013;334,58235911208;202201
1;100150;005904;002;05;1;3;2;2;3;2;3;2;3;100150005904;10015000590400205;100150005904002051;1013;334,58235911208;202201
1;100150;005904;002;06;1;2;2;2;2;2;2;2;2;100150005904;10015000590400206;100150005904002061;1013;334,58235911208;202201
1;100150;005904;002;07;1;1;2;2;3;3;3;3;3;100150005904;10015000590400207;100150005904002071;1013;334,58235911208;202201
1;100150;006803;002;01;1;2;2;3;2;3;2;2;3;100150006803;10015000680300201;100150006803002011;1012;184,014547467379;202201
1;100150;006803;002;02;1;1;2;2;3;2;2;2;2;100150006803;10015000680300202;100150006803002021;1012;184,014547467379;202201
1;100150;006803;002;03;1;1;2;2;2;2;2;2;2;100150006803;10015000680300203;100150006803002031;1012;184,014547467379;202201
1;100150;006803;002;04;1;2;2;2;2;2;2;2;2;100150006803;10015000680300204;100150006803002041;1012;184,014547467379;202201
1;100150;006803;002;05;1;2;2;2;2;2;3;2;2;100150006803;10015000680300205;100150006803002051;1012;184,014547467379;202201
1;100150;006803;002;06;1;2;3;3;2;2;2;2;2;100150006803;10015000680300206;100150006803002061;1012;184,014547467379;202201
1;100150;006803;002;07;1;2;2;2;2;2;2;1;2;100150006803;10015000680300207;100150006803002071;1012;184,014547467379;202201
1;100150;008101;025;01;1;3;3;2;2;3;3;3;3;100150008101;10015000810102501;100150008101025011;1013;487,327263657956;202201
1;100150;008101;025;02;1;2;2;3;2;1;2;3;3;100150008101;10015000810102502;100150008101025021;1013;487,327263657956;202201
1;100150;008101;025;03;1;2;2;2;2;2;2;2;2;100150008101;10015000810102503;100150008101025031;1013;487,327263657956;202201
1;100150;008101;025;04;1;3;2;3;2;3;2;2;2;100150008101;10015000810102504;100150008101025041;1013;487,327263657956;202201
1;100150;008101;025;05;1;3;2;1;2;3;3;3;3;100150008101;10015000810102505;100150008101025051;1013;487,327263657956;202201
1;100150;008101;025;06;1;2;2;2;2;2;2;3;3;100150008101;10015000810102506;100150008101025061;1013;487,327263657956;202201
1;100150;008101;025;07;1;3;2;3;3;3;3;3;3;100150008101;10015000810102507;100150008101025071;1013;487,327263657956;202201
1;100150;010403;025;01;1;2;2;2;2;3;3;3;3;100150010403;10015001040302501;100150010403025011;1012;883,946786477558;202201
1;100150;010403;025;02;1;3;3;2;3;3;2;3;3;100150010403;10015001040302502;100150010403025021;1012;883,946786477558;202201
1;100150;010403;025;03;1;2;2;2;2;2;2;2;2;100150010403;10015001040302503;100150010403025031;1012;883,946786477558;202201
1;100150;010403;025;04;1;2;2;2;2;2;2;2;2;100150010403;10015001040302504;100150010403025041;1012;883,946786477558;202201
1;100150;010403;025;05;1;1;2;2;2;2;2;3;2;100150010403;10015001040302505;100150010403025051;1012;883,946786477558;202201
1;100150;010403;025;06;1;2;2;2;2;2;2;3;3;100150010403;10015001040302506;100150010403025061;1012;883,946786477558;202201
1;100150;010403;025;07;1;3;3;2;3;3;3;3;3;100150010403;10015001040302507;100150010403025071;1012;883,946786477558;202201
1;100150;011001;029;02;1;2;2;2;2;2;2;2;2;100150011001;10015001100102902;100150011001029021;1013;188,612446729956;202201
1;100150;011001;029;03;1;2;2;2;2;2;2;2;2;100150011001;10015001100102903;100150011001029031;1013;188,612446729956;202201
1;100150;011001;029;05;1;2;3;2;3;2;2;2;3;100150011001;10015001100102905;100150011001029051;1013;188,612446729956;202201
1;100150;011001;029;06;1;2;2;2;2;2;1;2;2;100150011001;10015001100102906;100150011001029061;1013;188,612446729956;202201
1;100150;011001;029;07;1;3;2;3;3;3;2;3;3;100150011001;10015001100102907;100150011001029071;1013;188,612446729956;202201
