CIUDAD,NOMBRE,coddom,DOMINIO,ZONA,SECTOR,VIVIENDA,HOGAR,RV00,RV32,RV33,RV34,RV35,RV37,RV38,RV39,RV310,fexph,fexpp
92150,GENERAL VILLAMIL,0921,PLAYAS,5,9,14,1,1,1,10,1,2,92150,5, ,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,6,1,14,1,1,1,12,1,2,92150,5, ,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,6,3,9,1,1,1,4,2,1,92150,1,2,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,6,4,24,1,1,3,9,2,1,92150,5, ,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,6,8,10,1,1,1,8,2,1,92150,2,9,1,8.738418683,34.953674732
92150,GENERAL VILLAMIL,0921,PLAYAS,6,10,7,1,1,1,8,1,1,92150,5, , ,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,6,10,7,1,2,1,8,2,1,92150,1,9,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,6,10,12,1,1,1,4,1,1,92150,5, ,1,8.738418683,69.907349464
92150,GENERAL VILLAMIL,0921,PLAYAS,6,10,22,1,1,2,2,2,1,92150,5, ,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,7,4,6,1,1,1,1,2,1,92150,1,2,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL(PLAYAS),0921,PLAYAS,7,6,11,1,1,1,6,2,2,92150,5, ,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,7,7,3,1,1,1,9,2,1,92150,5, ,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,8,2,3,1,1,1,11,2,1,92150,1,2,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL(PLAYAS),0921,PLAYAS,8,9,4,1,1,1,8,2,2,92150,1,1,1,8.738418683,34.953674732
92150,GENERAL VILLAMIL,0921,PLAYAS,9,2,9,1,1,1,12,2,2,92150,5, ,1,8.738418683,26.215256049
92150,GENERAL VILLAMIL,0921,PLAYAS,9,2,22,1,1,1,3,2,2,92150,5, ,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,9,5,9,1,1,1,4,2,2,92150,3,2,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,9,5,10,1,1,1,11,2,1,92150,5, ,1,8.738418683,26.215256049
92150,GENERAL VILLAMIL,0921,PLAYAS,9,5,11,1,1,1,11,2,2,92150,1,1,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,906,2,1,1,1,1,10,2,1,92150,5, ,1,8.738418683,8.738418683
92150,GENERAL VILLAMIL,0921,PLAYAS,906,2,6,1,1,1,7,2,1,92150,1,2,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,906,2,22,1,1,1,8,2,1,170150,5, ,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,911,2,22,1,1,1,6,1,1,92150,5, ,1,8.738418683,17.476837366
92150,GENERAL VILLAMIL,0921,PLAYAS,911,2,24,1,1,1,7,1,1,92150,5, ,1,8.738418683,17.476837366
92250,SIMON BOLIVAR,0922,SIMON BOLIVAR,1,9,6,1,1,1,12,2,1,92250,5, ,1,9.904067727,9.904067727
92250,SIMON BOLIVAR,0922,SIMON BOLIVAR,1,9,13,1,1,1,7,2,1,92250,2,2,1,9.904067727,9.904067727
92250,SIMON BOLIVAR,0922,SIMON BOLIVAR,2,2,18,1,1,1,11,2,2,92250,5, ,1,9.904067727,29.712203181
92250,SIMON BOLIVAR,0922,SIMON BOLIVAR,2,7,19,1,1,1,4,2,2,92250,5, ,1,9.904067727,9.904067727
92350,CORONEL MARCELINO MARIDUEÑA,0923,CORONEL MARCELINO MARIDUEÑA,2,4,8,1,1,1,11,2,2,92350,1,1,1,9.570204022,19.140408044
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,1,5,4,1,1,1,11,2,2,92450,5, ,1,8.503835809,17.007671618
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,2,2,8,1,1,1,10,2,1,92450,5, ,1,8.503835809,17.007671618
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,3,1,7,1,1,1,9,2,1,92450,2,1,1,8.503835809,25.511507427
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,3,1,12,1,1,1,4,2,1,92450,5, ,1,8.503835809,25.511507427
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,3,4,19,1,1,1,3,2,1,92450,5, ,1,8.503835809,8.503835809
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,3,4,21,1,1,1,6,2,2,92450,5, ,1,8.503835809,17.007671618
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,3,5,24,1,1,1,12,1,1,92450,5, ,1,8.503835809,8.503835809
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,4,5,21,1,1,1,10,2,1,92450,5, ,1,8.503835809,8.503835809
92450,LOMAS DE SARGENTILLO,0924,LOMAS DE SARGENTILLO,904,4,15,1,1,3,6,2,1,92450,5, ,1,8.503835809,17.007671618
92550,NARCISA DE JESUS,0925,NOBOL,1,4,1,1,1,1,8,2,2,92550,5, ,1,8.257435024,24.772305072
92550,NARCISA DE JESUS,0925,NOBOL,1,6,21,1,1,2,6,2,1,92550,5, ,1,8.257435024,16.514870048
92550,NARCISA DE JESUS,0925,NOBOL,2,2,20,1,1,1,7,2,1,92550,5, ,1,8.257435024,24.772305072
92550,NARCISA DE JESUS,0925,NOBOL,2,4,5,1,1,2,11,2,1,92550,5, ,1,8.257435024,16.514870048
92550,NARCISA DE JESUS,0925,NOBOL,2,7,11,1,1,1,3,2,1,92550,1,1,1,8.257435024,16.514870048
92550,NARCISA DE JESUS,0925,NOBOL,920,9,2,1,1,1,5,2,1,92550,5, ,1,9.437068598,28.311205794
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,1,4,13,1,1,1,10,1,1,92750,5, , ,9.666974001,19.333948002
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,1,4,13,1,2,1,11,1,1,91250,5, ,1,9.666974001,19.333948002
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,1,4,24,1,1,1,10,2,2,92750,5, ,1,9.666974001,9.666974001
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,2,7,8,1,1,1,11,1,1,92750,5, , ,9.666974001,19.333948002
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,2,7,8,1,2,1,4,1,1,92750,5, ,1,9.666974001,19.333948002
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,901,2,2,1,1,1,4,2,1,92750,5, ,1,10.08727722,20.17455444
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,901,2,3,1,1,1,7,2,1,92750,2,2,1,10.08727722,20.17455444
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,901,2,18,1,1,1,7,2,1,92750,5, ,1,10.08727722,10.08727722
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,901,2,19,1,1,1,2,2,1,92750,5, ,1,10.08727722,30.26183166
92750,GENERAL ANTONIO ELIZALDE,0927,GENERAL ANTONIO ELIZALDE,901,2,23,1,1,1,9,2,1,92750,5, ,1,10.08727722,40.34910888
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,7,1,1,3,7,2,1,92750,5, , ,10.54578982,31.63736946
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,7,1,2,3,8,2,1,92750,5, ,1,10.54578982,31.63736946
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,12,1,1,1,9,2,1,92750,5, , ,10.54578982,21.09157964
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,12,1,2,1,12,2,1,92750,5, , ,10.54578982,21.09157964
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,12,1,3,1,2,2,1,92750,5, , ,10.54578982,21.09157964
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,12,1,4,1,2,2,1,92750,5, ,1,10.54578982,21.09157964
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,14,1,1,1,12,2,1,92750,2,2, ,10.54578982,52.7289491
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,14,1,2,1,5,2,1,92750,2,2, ,10.54578982,52.7289491
92750,GENERAL ANTONIO ELIZALDE-,0927,GENERAL ANTONIO ELIZALDE,902,1,14,1,3,1,8,2,1,92750,2,2,1,10.54578982,52.7289491
92850,ISIDRO AYORA,0928,ISIDRO AYORA,1,2,5,1,1,1,10,2,1,92850,5, ,1,11.85678376,35.57035128
92850,ISIDRO AYORA,0928,ISIDRO AYORA,1,2,13,1,1,1,10,2,1,92850,1,2,1,11.85678376,23.71356752
92850,ISIDRO AYORA,0928,ISIDRO AYORA,1,5,18,1,1,1,7,2,1,92850,5, ,1,11.85678376,23.71356752
92850,ISIDRO AYORA,0928,ISIDRO AYORA,1,5,20,1,1,1,7,2,1,92850,5, ,1,11.85678376,23.71356752
92850,ISIDRO AYORA,0928,ISIDRO AYORA,2,1,12,1,1,1,11,2,1,92850,5, ,1,11.85678376,59.2839188
92850,ISIDRO AYORA,0928,ISIDRO AYORA,2,1,14,1,1,1,12,1,1,92850,2,2,1,11.85678376,47.42713504
92850,ISIDRO AYORA,0928,ISIDRO AYORA,2,3,6,1,1,1,8,2,2,92850,5, ,1,11.85678376,11.85678376
100150,IBARRA,1001,IBARRA,1,2,4,1,1,3,11,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,1,2,14,1,1,3,7,2,2,100150,4,1,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,2,1,8,1,1,3,4,2,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,2,1,9,1,1,1,1,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,2,3,16,1,1,1,7,2,1,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,2,3,20,1,1,1,10,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,2,8,7,1,1,1,12,2,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,3,2,4,1,1,1,7,2,1,100150,1,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,3,2,6,1,1,1,7,2,1,100150,2,2,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,3,5,9,1,1,1,11,2,2,100150,2,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,3,5,13,1,1,1,7,2,1,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,5,1,14,1,1,1,12,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,5,1,20,1,1,4,10,2,1,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,5,1,20,1,2,4,5,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,5,4,3,1,1,1,1,1,1,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,5,6,11,1,1,1,3,2,2,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,5,6,11,1,2,1,4,2,2,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,5,6,11,1,3,1,6,1,2,100150,2,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,5,6,18,1,1,3,6,1,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,5,6,19,1,1,4,8,2,2,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,6,8,22,1,1,4,12,2,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,6,9,15,1,1,2,5,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,6,11,21,1,1,1,1,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,7,6,3,1,1,1,12,2,1,100150,5, ,1,18.6379605,55.9138815
100150,IBARRA,1001,IBARRA,8,1,18,1,1,3,11,1,1,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,8,10,6,1,1,2,2,2,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,9,1,3,1,1,1,5,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,9,10,16,1,1,1,3,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,9,12,11,1,1,1,10,1,1,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,9,12,11,1,2,1,12,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,9,12,12,1,1,1,12,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,9,12,23,1,1,1,9,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,10,2,15,1,1,1,8,2,2,100150,4,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,10,3,9,2,1,1,6,1,2,100150,5, , ,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,10,3,9,2,2,1,11,1,2,100150,5, ,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,11,1,9,1,1,1,8,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,11,1,13,1,1,3,8,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,11,1,17,1,1,1,8,2,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,11,3,10,1,1,2,2,1,2,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,11,3,10,1,2,2,3,1,2,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,11,3,10,1,3,2,5,1,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,11,3,22,1,1,1,7,1,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,12,5,4,1,1,1,5,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,12,5,8,1,1,1,11,1,2,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,12,5,13,1,1,1,1,2,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,12,5,17,1,1,1,4,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,12,5,24,1,1,1,12,2,1,100150,4,1,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,12,7,3,1,1,1,3,2,1,100150,5, ,1,16.30821544,81.5410772
100150,IBARRA,1001,IBARRA,13,2,8,1,1,1,10,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,13,2,13,1,1,2,8,2,2,100150,3,9,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,13,3,7,1,1,2,12,2,2,170150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,13,3,13,1,1,1,12,1,2,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,14,4,22,1,1,1,9,1,1,100150,5, ,1,18.6379605,55.9138815
100150,IBARRA,1001,IBARRA,14,4,23,1,1,1,1,1,1,100150,5, ,1,18.6379605,74.551842
100150,IBARRA,1001,IBARRA,14,8,17,1,1,1,6,2,1,100150,5, ,1,17.01726828,102.10360968
100150,IBARRA,1001,IBARRA,14,8,18,1,1,2,1,2,2,100150,5, ,1,17.01726828,51.05180484
100150,IBARRA,1001,IBARRA,14,8,24,1,1,2,1,2,2,100150,2,2,1,17.01726828,17.01726828
100150,IBARRA,1001,IBARRA,14,10,12,1,1,2,8,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,14,10,18,1,1,2,5,2,2,100150,3,9,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,15,2,1,1,1,1,8,2,1,100150,5, ,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,15,6,7,1,1,2,11,1,1,100150,2,1, ,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,15,6,7,1,2,2,3,1,1,100150,2,1,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,15,6,18,1,1,1,8,2,1,100150,5, ,1,17.01726828,51.05180484
100150,IBARRA,1001,IBARRA,16,4,5,1,1,1,12,2,1,100150,1,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,16,4,9,1,1,1,9,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,16,4,12,1,1,2,9,2,2,100150,5, ,1,16.30821544,114.15750808
100150,IBARRA,1001,IBARRA,16,4,13,1,1,1,7,2,1,100150,5, , ,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,16,4,13,1,2,1,8,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,16,4,19,1,1,1,6,1,1,100150,1,1,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,16,5,2,1,1,1,2,2,1,100150,3,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,16,5,11,1,1,1,9,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,17,3,12,1,1,1,8,2,2,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,17,3,13,1,1,1,9,2,1,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,17,7,14,1,1,1,5,2,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,18,3,10,1,1,1,11,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,18,5,20,1,1,1,7,2,1,100150,1,1,1,16.30821544,81.5410772
100150,IBARRA,1001,IBARRA,18,8,4,1,1,3,2,2,1,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,18,8,5,1,1,1,6,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,18,8,12,1,1,1,5,1,2,100150,2,2,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,18,9,7,1,1,2,6,1,1,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,18,9,11,1,1,1,12,1,2,100150,2,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,18,9,12,1,1,1,4,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,18,9,18,1,1,3,2,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,18,9,20,1,1,4,7,2,2,100150,5, , ,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,18,9,20,1,2,4,8,2,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,18,9,21,1,1,1,12,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,18,9,23,1,1,1,10,1,1,100150,5, , ,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,18,9,23,1,2,1,10,1,1,100150,5, , ,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,18,9,23,1,3,1,1,1,1,100150,5, , ,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,18,9,23,1,4,1,5,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,19,11,3,1,1,3,4,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,19,11,4,1,1,1,2,1,1,100150,5, ,1,16.30821544,65.23286176
100150,IBARRA,1001,IBARRA,19,11,14,1,1,1,9,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,19,11,15,1,1,1,2,1,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,20,3,11,1,1,2,11,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,20,3,20,1,1,2,6,1,2,100150,1,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,20,8,23,1,1,1,8,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,20,9,4,1,1,1,12,1,1,100150,1,2,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,20,9,13,1,1,1,1,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,21,6,6,1,1,4,2,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,21,6,13,1,1,2,7,2,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,21,6,20,1,1,4,6,2,2,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,21,8,6,1,1,2,4,1,2,100150,1,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,21,8,10,1,1,2,11,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,21,8,21,1,1,2,4,2,2,100150,2,2,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,21,11,20,1,1,1,12,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,22,7,1,1,1,1,9,2,1,40151,4,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,22,7,4,1,1,1,3,2,1,100150,4,2,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,22,7,24,1,1,1,12,2,1,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,23,4,1,1,1,2,12,1,2,100150,2,2,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,23,4,22,1,1,1,11,2,1,100150,5, ,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,23,12,17,1,1,1,11,1,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,24,5,5,1,1,1,3,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,24,8,9,1,1,1,12,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,24,8,12,1,1,1,6,2,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,26,2,21,1,1,1,1,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,26,9,3,1,1,2,3,1,1,100150,2,2,1,17.01726828,85.0863414
100150,IBARRA,1001,IBARRA,26,9,19,1,1,1,2,1,1,100150,5, ,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,27,2,6,1,1,1,8,2,1,100150,3,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,27,5,14,1,1,1,3,1,1,100150,5, ,1,19.56985852,97.8492926
100150,IBARRA,1001,IBARRA,27,5,20,1,1,1,7,1,1,100150,1,1,1,19.56985852,39.13971704
100150,IBARRA,1001,IBARRA,27,8,11,1,1,1,10,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,27,8,14,1,1,1,5,2,1,100150,5, ,1,16.30821544,48.92464632
100150,IBARRA,1001,IBARRA,28,2,1,1,1,1,8,2,1,40450,1,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,28,2,20,1,1,1,8,2,1,100150,3,1,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,28,2,23,1,1,1,5,2,2,100150,1,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,28,6,19,1,1,1,8,2,2,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,29,4,8,1,1,1,5,2,1,100150,5, ,1,17.79078048,53.37234144
100150,IBARRA,1001,IBARRA,29,4,20,1,1,1,8,2,2,100150,1,2,1,17.79078048,35.58156096
100150,IBARRA,1001,IBARRA,29,6,3,1,1,1,6,2,2,100150,3,2,1,17.01726828,34.03453656
100150,IBARRA,1001,IBARRA,29,11,19,1,1,1,12,2,1,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,31,6,3,1,1,1,11,1,1,100150,5, ,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,32,2,10,1,1,1,7,2,1,100150,5, ,1,16.30821544,16.30821544
100150,IBARRA,1001,IBARRA,32,2,22,1,1,1,11,1,2,100150,1,2,1,16.30821544,32.61643088
100150,IBARRA,1001,IBARRA,32,9,15,1,1,1,1,2,1,100150,5, ,1,17.01726828,34.03453656
100157,SAN ANTONIO,1001,IBARRA,1,4,18,1,1,1,6,1,1,100150,5, ,1,16.30821544,32.61643088
100157,SAN ANTONIO,1001,IBARRA,2,1,6,1,1,1,1,2,1,100157,2,2,1,16.30821544,16.30821544
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,2,1,1,1,1,11,2,1,100250,5, , ,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,2,1,1,2,1,12,2,1,100250,5, ,1,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,4,13,1,1,1,10,1,1,100250,5, , ,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,4,13,1,2,1,10,2,1,100250,5, , ,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,4,13,1,3,1,10,2,1,100250,5, ,1,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,4,16,1,1,1,6,1,1,100250,5, ,1,9.709022244,48.54511122
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,6,22,1,1,1,7,2,1,100250,5, ,1,10.13115365,20.2623073
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,9,16,1,1,1,12,2,1,100250,4,2, ,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,1,9,16,1,2,1,2,2,1,100250,5, ,1,9.709022244,29.127066732
100250,ATUNTAQUI,1002,ANTONIO ANTE,2,1,20,1,1,1,1,2,2,100250,5, , ,9.709022244,19.418044488
100250,ATUNTAQUI,1002,ANTONIO ANTE,2,1,20,1,2,1,8,2,2,100250,5, ,1,9.709022244,19.418044488
100250,ATUNTAQUI,1002,ANTONIO ANTE,2,2,6,1,1,3,6,2,1,100250,5, ,1,9.709022244,19.418044488
100250,ATUNTAQUI,1002,ANTONIO ANTE,2,3,15,1,1,1,12,2,1,100250,1,2, ,9.709022244,19.418044488
100250,ATUNTAQUI,1002,ANTONIO ANTE,2,3,15,1,2,1,4,2,1,100250,1,2, ,9.709022244,19.418044488
100250,ATUNTAQUI,1002,ANTONIO ANTE,2,3,15,1,3,1,8,2,1,100250,1,2,1,9.709022244,19.418044488
